id,tipo,nome,lon,lat,continente,região,subregião,estado_id
2502508,cidade,BOQUEIRÃO,-36.150681,-7.507272,,,,25
2500536,cidade,ALCANTIL,-36.048092,-7.688584,,,,25
2516300,cidade,SUMÉ,-36.900432,-7.677430,,,,25
2514107,cidade,SÃO JOÃO DO TIGRE,-36.787610,-8.088852,,,,25
2515930,cidade,SERTÃOZINHO,-35.421750,-6.742241,,,,25
2510105,cidade,NOVA FLORESTA,-36.206269,-6.476392,,,,25
2507408,cidade,JERICÓ,-37.818497,-6.509064,,,,25
2514206,cidade,SÃO JOSÉ DA LAGOA TAPADA,-38.141030,-6.941338,,,,25
2513000,cidade,SALGADINHO,-36.839368,-7.097831,,,,25
2507705,cidade,JUAZEIRINHO,-36.557429,-7.057609,,,,25
2506707,cidade,IMACULADA,-37.561651,-7.372033,,,,25
2509107,cidade,MARI,-35.306434,-7.038211,,,,25
2512903,cidade,RIO TINTO,-35.037047,-6.796848,,,,25
2517407,cidade,ZABELÊ,-37.096257,-8.076836,,,,25
2513984,cidade,SÃO FRANCISCO,-38.054304,-6.632107,,,,25
2501708,cidade,BARRA DE SÃO MIGUEL,-36.285187,-7.700999,,,,25
2505006,cidade,CUBATI,-36.318774,-6.864412,,,,25
2505105,cidade,CUITÉ,-36.077447,-6.548734,,,,25
2516003,cidade,SOLÂNEA,-35.725254,-6.752813,,,,25
2516409,cidade,TACIMA,-35.518356,-6.538165,,,,25
2513927,cidade,SÃO BENTINHO,-37.707481,-6.871810,,,,25
2517001,cidade,UMBUZEIRO,-35.737340,-7.679321,,,,25
2513406,cidade,SANTA LUZIA,-36.906490,-6.918101,,,,25
2506103,cidade,FAGUNDES,-35.780123,-7.390978,,,,25
2502409,cidade,BONITO DE SANTA FÉ,-38.478225,-7.289840,,,,25
2508307,cidade,LAGOA SECA,-35.866754,-7.146373,,,,25
2513943,cidade,SÃO DOMINGOS DO CARIRI,-36.401984,-7.592712,,,,25
2502805,cidade,BREJO DO CRUZ,-37.497323,-6.329663,,,,25
2513901,cidade,SÃO BENTO,-37.471431,-6.459133,,,,25
2509156,cidade,MARIZÓPOLIS,-38.334937,-6.821276,,,,25
2503555,cidade,CACIMBAS,-37.085466,-7.208634,,,,25
2505808,cidade,DUAS ESTRADAS,-35.396663,-6.720075,,,,25
2500205,cidade,AGUIAR,-38.213437,-7.073175,,,,25
2513653,cidade,SANTARÉM,-38.482972,-6.476674,,,,25
2503209,cidade,CABEDELO,-34.847450,-7.027425,,,,25
2503803,cidade,CALDAS BRANDÃO,-35.339315,-7.122442,,,,25
2509404,cidade,MOGEIRO,-35.493353,-7.301156,,,,25
2505907,cidade,EMAS,-37.742148,-7.088553,,,,25
2500403,cidade,ALAGOA NOVA,-35.763251,-7.061926,,,,25
2517209,cidade,VIEIRÓPOLIS,-38.267495,-6.559961,,,,25
2502300,cidade,BOM SUCESSO,-37.949131,-6.474988,,,,25
2511608,cidade,PILÕES,-35.608433,-6.883229,,,,25
2512507,cidade,QUEIMADAS,-35.914243,-7.399597,,,,25
2503308,cidade,CACHOEIRA DOS ÍNDIOS,-38.695594,-6.946622,,,,25
2516508,cidade,TAPEROÁ,-36.831785,-7.221354,,,,25
2506004,cidade,ESPERANÇA,-35.889941,-6.999137,,,,25
2511202,cidade,PEDRAS DE FOGO,-35.074207,-7.337610,,,,25
2514701,cidade,SÃO JOSÉ DO SABUGI,-36.821333,-6.817442,,,,25
2512036,cidade,POÇO DANTAS,-38.522744,-6.390898,,,,25
2506608,cidade,IBIARA,-38.404381,-7.492855,,,,25
2512788,cidade,RIACHO DE SANTO ANTÔNIO,-36.138898,-7.681120,,,,25
2504504,cidade,CONDADO,-37.612277,-6.902347,,,,25
2511509,cidade,PILAR,-35.267488,-7.279035,,,,25
2507903,cidade,JURIPIRANGA,-35.214390,-7.354795,,,,25
2501906,cidade,BELÉM,-35.497502,-6.704984,,,,25
2505709,cidade,DONA INÊS,-35.647475,-6.609956,,,,25
2514503,cidade,SÃO JOSÉ DE PIRANHAS,-38.494830,-7.098359,,,,25
2511301,cidade,PIANCÓ,-37.946563,-7.201063,,,,25
2510402,cidade,OLHO D'ÁGUA,-37.758580,-7.283845,,,,25
2506905,cidade,ITABAIANA,-35.354891,-7.348202,,,,25
2503902,cidade,CAMALAÚ,-36.801232,-7.899816,,,,25
2500106,cidade,ÁGUA BRANCA,-37.662262,-7.470709,,,,25
2509305,cidade,MATARACA,-35.044557,-6.556405,,,,25
2501500,cidade,BANANEIRAS,-35.597159,-6.700146,,,,25
2504405,cidade,CONCEIÇÃO,-38.528685,-7.504649,,,,25
2516607,cidade,TAVARES,-37.891330,-7.600522,,,,25
2502607,cidade,IGARACY,-38.124600,-7.154875,,,,25
2515807,cidade,SERRA REDONDA,-35.663146,-7.171205,,,,25
2504603,cidade,CONDE,-34.860959,-7.282298,,,,25
2510659,cidade,PARARI,-36.669624,-7.325193,,,,25
2506301,cidade,GUARABIRA,-35.449473,-6.877625,,,,25
2512077,cidade,POÇO DE JOSÉ DE MOURA,-38.500394,-6.591616,,,,25
2512408,cidade,PUXINANÃ,-35.963067,-7.148910,,,,25
2504157,cidade,CASSERENGUE,-35.843793,-6.754272,,,,25
2507804,cidade,JUNCO DO SERIDÓ,-36.776309,-6.990619,,,,25
2511707,cidade,PILÕEZINHOS,-35.549781,-6.847825,,,,25
2512747,cidade,RIACHÃO,-35.646480,-6.542058,,,,25
2517100,cidade,VÁRZEA,-37.030216,-6.788771,,,,25
2506400,cidade,GURINHÉM,-35.438480,-7.148335,,,,25
2504108,cidade,CARRAPATEIRA,-38.336815,-7.041177,,,,25
2513109,cidade,SALGADO DE SÃO FÉLIX,-35.466085,-7.415078,,,,25
2508703,cidade,MÃE D'ÁGUA,-37.438749,-7.247341,,,,25
2509602,cidade,MONTE HOREBE,-38.537519,-7.206360,,,,25
2503753,cidade,CAJAZEIRINHAS,-37.801221,-6.959949,,,,25
2508554,cidade,LOGRADOURO,-35.428643,-6.552512,,,,25
2512705,cidade,REMÍGIO,-35.849166,-6.926735,,,,25
2504702,cidade,CONGO,-36.648174,-7.795301,,,,25
2502151,cidade,BOA VISTA,-36.222068,-7.271312,,,,25
2505279,cidade,CURRAL DE CIMA,-35.284792,-6.733560,,,,25
2506202,cidade,FREI MARTINHO,-36.449166,-6.415629,,,,25
2502003,cidade,BELÉM DO BREJO DO CRUZ,-37.365709,-6.149137,,,,25
2516904,cidade,UIRAÚNA,-38.392363,-6.508377,,,,25
2509008,cidade,MANAÍRA,-38.205434,-7.725119,,,,25
2513968,cidade,SÃO DOMINGOS,-37.951264,-6.803579,,,,25
2505238,cidade,CUITÉ DE MAMANGUAPE,-35.253232,-6.905123,,,,25
2506251,cidade,GADO BRAVO,-35.812833,-7.589683,,,,25
2500700,cidade,SÃO JOÃO DO RIO DO PEIXE,-38.417818,-6.733309,,,,25
2514305,cidade,SÃO JOSÉ DE CAIANA,-38.327810,-7.259566,,,,25
2508406,cidade,LASTRO,-38.177958,-6.550834,,,,25
2515906,cidade,SERRARIA,-35.644573,-6.833075,,,,25
2507606,cidade,JUAREZ TÁVORA,-35.571595,-7.159689,,,,25
2513356,cidade,SANTA INÊS,-38.578304,-7.666548,,,,25
2513307,cidade,SANTA HELENA,-38.584354,-6.730869,,,,25
2501203,cidade,AREIAL,-35.933351,-7.048081,,,,25
2500908,cidade,ARARA,-35.732262,-6.859464,,,,25
2500502,cidade,ALAGOINHA,-35.521831,-6.959340,,,,25
2512762,cidade,RIACHÃO DO POÇO,-35.290211,-7.155066,,,,25
2500734,cidade,AMPARO,-37.038902,-7.560843,,,,25
2505600,cidade,DIAMANTE,-38.315635,-7.424155,,,,25
2512606,cidade,QUIXABÁ,-37.139620,-7.041748,,,,25
2504074,cidade,CARAÚBAS,-36.501474,-7.773305,,,,25
2509206,cidade,MASSARANDUBA,-35.756621,-7.201660,,,,25
2506509,cidade,GURJÃO,-36.462237,-7.261561,,,,25
2507507,cidade,JOÃO PESSOA,-34.869675,-7.165509,,,,25
2515005,cidade,SÃO MIGUEL DE TAIPU,-35.199907,-7.241320,,,,25
2505352,cidade,DAMIÃO,-35.930511,-6.643480,,,,25
2512200,cidade,PRATA,-37.089062,-7.697057,,,,25
2514651,cidade,SÃO JOSÉ DO BREJO DO CRUZ,-37.358663,-6.235788,,,,25
2515401,cidade,SERIDÓ,-36.447032,-6.907750,,,,25
2516151,cidade,SOSSÊGO,-36.210305,-6.726823,,,,25
2513851,cidade,SANTO ANDRÉ,-36.611752,-7.233946,,,,25
2501575,cidade,BARRA DE SANTANA,-35.967862,-7.564740,,,,25
2501534,cidade,BARAÚNA,-36.262676,-6.621474,,,,25
2508000,cidade,JURU,-37.802840,-7.500566,,,,25
2505303,cidade,CURRAL VELHO,-38.167903,-7.536460,,,,25
2508208,cidade,LAGOA DE DENTRO,-35.362056,-6.679080,,,,25
2511806,cidade,PIRPIRITUBA,-35.496019,-6.790549,,,,25
2510303,cidade,NOVA PALMEIRA,-36.427485,-6.675766,,,,25
2507309,cidade,JACARAÚ,-35.269878,-6.595397,,,,25
2512101,cidade,POMBAL,-37.851497,-6.773202,,,,25
2511004,cidade,PEDRA BRANCA,-38.079876,-7.460682,,,,25
2513208,cidade,SANTA CRUZ,-38.054408,-6.546683,,,,25
2516201,cidade,SOUSA,-38.226582,-6.737854,,,,25
2504009,cidade,CAMPINA GRANDE,-35.966181,-7.263548,,,,25
2514909,cidade,SÃO MAMEDE,-37.085063,-6.927131,,,,25
4126702,cidade,TAMBOARA,-52.483855,-23.198544,,,,41
4104600,cidade,CAPITÃO LEÔNIDAS MARQUES,-53.592935,-25.470329,,,,41
4114203,cidade,MANDAGUARI,-51.706639,-23.482053,,,,41
4100905,cidade,AMAPORÃ,-52.834828,-23.128678,,,,41
4125555,cidade,SÃO MANOEL DO PARANÁ,-52.612445,-23.372451,,,,41
4123402,cidade,SANTA FÉ,-51.838815,-23.062946,,,,41
4107520,cidade,ESPERANÇA NOVA,-53.798717,-23.714340,,,,41
4111506,cidade,IVAIPORÃ,-51.628885,-24.282647,,,,41
4119400,cidade,PIRAÍ DO SUL,-49.937628,-24.470196,,,,41
4112009,cidade,JAGUARIAÍVA,-49.705149,-24.330793,,,,41
4109807,cidade,IBIPORÃ,-51.037774,-23.236337,,,,41
4118006,cidade,PARAÍSO DO NORTE,-52.635341,-23.268116,,,,41
4120804,cidade,QUATRO BARRAS,-48.994450,-25.368688,,,,41
4117800,cidade,PALMITAL,-52.265669,-24.875775,,,,41
4118303,cidade,PARANAPOEMA,-52.102663,-22.660452,,,,41
4103057,cidade,BOA VISTA DA APARECIDA,-53.422314,-25.434826,,,,41
4108908,cidade,GUAIRAÇÁ,-52.739979,-22.922793,,,,41
4108809,cidade,GUAÍRA,-54.230663,-24.190614,,,,41
4103479,cidade,CAFEZAL DO SUL,-53.561734,-23.939476,,,,41
4102000,cidade,ASSIS CHATEAUBRIAND,-53.585509,-24.424533,,,,41
4100103,cidade,ABATIÁ,-50.309704,-23.307162,,,,41
4124806,cidade,SÃO JOÃO,-52.793074,-25.774123,,,,41
4101804,cidade,ARAUCÁRIA,-49.441508,-25.608568,,,,41
4110607,cidade,IPORÃ,-53.719898,-24.045093,,,,41
4115309,cidade,MARIÓPOLIS,-52.580703,-26.336180,,,,41
4101903,cidade,ASSAÍ,-50.875594,-23.405443,,,,41
4101002,cidade,AMPÉRE,-53.483147,-25.916748,,,,41
4116000,cidade,MIRASELVA,-51.485210,-22.973150,,,,41
4106407,cidade,CORNÉLIO PROCÓPIO,-50.623523,-23.225815,,,,41
4109500,cidade,GUARAQUEÇABA,-48.367194,-25.234395,,,,41
4115853,cidade,MERCEDES,-54.186881,-24.433506,,,,41
4125308,cidade,SÃO JORGE DO IVAÍ,-52.317052,-23.435152,,,,41
4124905,cidade,SÃO JOÃO DO CAIUÁ,-52.330562,-22.838213,,,,41
4105805,cidade,COLOMBO,-49.188438,-25.306239,,,,41
4122305,cidade,RIO NEGRO,-49.683284,-26.094810,,,,41
4109005,cidade,GUAPIRAMA,-50.076800,-23.468064,,,,41
4115754,cidade,MAUÁ DA SERRA,-51.180305,-23.910995,,,,41
4124020,cidade,SANTA TEREZA DO OESTE,-53.606044,-25.036554,,,,41
4106605,cidade,CRUZEIRO DO OESTE,-53.083683,-23.758947,,,,41
4118105,cidade,PARANACITY,-52.144625,-22.847279,,,,41
4103503,cidade,CALIFÓRNIA,-51.333828,-23.668777,,,,41
4128302,cidade,UNIFLOR,-52.109128,-23.066982,,,,41
4122206,cidade,RIO BRANCO DO SUL,-49.347598,-25.076451,,,,41
4126652,cidade,SULINA,-52.718516,-25.693422,,,,41
4108320,cidade,FRANCISCO ALVES,-53.872176,-24.094817,,,,41
4118907,cidade,PÉROLA,-53.707070,-23.830840,,,,41
4122008,cidade,RIO AZUL,-50.798399,-25.721647,,,,41
4117255,cidade,NOVA PRATA DO IGUAÇU,-53.378328,-25.590850,,,,41
4109906,cidade,ICARAÍMA,-53.585620,-23.373559,,,,41
4117404,cidade,OURIZONA,-52.231302,-23.459671,,,,41
4101150,cidade,ÂNGULO,-51.918271,-23.191542,,,,41
4112603,cidade,JARDIM OLINDA,-52.079311,-22.573841,,,,41
4113403,cidade,LEÓPOLIS,-50.711320,-23.026693,,,,41
4119152,cidade,PINHAIS,-49.155715,-25.419901,,,,41
4105300,cidade,CÉU AZUL,-53.761785,-25.246256,,,,41
4127965,cidade,TURVO,-51.480583,-25.011718,,,,41
4115705,cidade,MATINHOS,-48.554794,-25.761692,,,,41
4116059,cidade,MISSAL,-54.241329,-25.095551,,,,41
4111001,cidade,ITAMBARACÁ,-50.414013,-22.982828,,,,41
4106902,cidade,CURITIBA,-49.288296,-25.477915,,,,41
4120309,cidade,PORTO VITÓRIA,-51.222257,-26.227483,,,,41
4107124,cidade,DIAMANTE DO SUL,-52.703536,-24.995140,,,,41
4103404,cidade,CAFEARA,-51.711298,-22.813061,,,,41
4116703,cidade,NOVA AURORA,-53.277197,-24.502754,,,,41
4121752,cidade,RESERVA DO IGUAÇU,-51.963738,-25.867698,,,,41
4107652,cidade,FAZENDA RIO GRANDE,-49.297497,-25.676428,,,,41
4127106,cidade,TELÊMACO BORBA,-50.522509,-24.249983,,,,41
4103107,cidade,BOCAIÚVA DO SUL,-48.936712,-25.116453,,,,41
4113106,cidade,KALORÉ,-51.689866,-23.857106,,,,41
4113429,cidade,LIDIANÓPOLIS,-51.640501,-24.088420,,,,41
4112900,cidade,JUNDIAÍ DO SUL,-50.232066,-23.473443,,,,41
4104808,cidade,CASCAVEL,-53.379711,-25.029410,,,,41
4112306,cidade,JAPIRA,-50.163071,-23.733358,,,,41
4114807,cidade,MARIALVA,-51.867820,-23.530636,,,,41
4117305,cidade,ORTIGUEIRA,-50.946969,-24.135083,,,,41
4118808,cidade,PEABIRU,-52.326685,-23.931162,,,,41
4104709,cidade,CARLÓPOLIS,-49.712824,-23.459723,,,,41
4106571,cidade,CRUZEIRO DO IGUAÇU,-53.129747,-25.595410,,,,41
4115739,cidade,MATO RICO,-52.212090,-24.701528,,,,41
4118600,cidade,PAULA FREITAS,-50.861221,-26.177212,,,,41
4117503,cidade,PAIÇANDU,-52.122078,-23.465053,,,,41
4106308,cidade,CORBÉLIA,-53.236969,-24.742549,,,,41
4115408,cidade,MARMELEIRO,-53.093092,-26.246623,,,,41
4100400,cidade,ALMIRANTE TAMANDARÉ,-49.323719,-25.296384,,,,41
4110805,cidade,IRETAMA,-52.111002,-24.352203,,,,41
4122602,cidade,RONDON,-52.804395,-23.477417,,,,41
4112108,cidade,JANDAIA DO SUL,-51.684650,-23.627930,,,,41
4106209,cidade,CONTENDA,-49.526188,-25.719088,,,,41
4119707,cidade,PLANALTINA DO PARANÁ,-52.934443,-23.091500,,,,41
4127205,cidade,TERRA BOA,-52.388017,-23.696603,,,,41
4121505,cidade,REBOUÇAS,-50.620954,-25.658532,,,,41
4108551,cidade,GODOY MOREIRA,-51.907950,-24.160246,,,,41
4126009,cidade,SÃO SEBASTIÃO DA AMOREIRA,-50.722533,-23.455327,,,,41
4105508,cidade,CIANORTE,-52.627006,-23.727420,,,,41
4126405,cidade,SERTANEJA,-50.874973,-22.934232,,,,41
4115358,cidade,MARIPÁ,-53.791660,-24.444826,,,,41
4126603,cidade,SIQUEIRA CAMPOS,-49.792942,-23.639119,,,,41
4111258,cidade,ITAPERUÇU,-49.488572,-25.127250,,,,41
4125209,cidade,SÃO JORGE D'OESTE,-52.940063,-25.655916,,,,41
4108700,cidade,GRANDES RIOS,-51.447371,-24.190973,,,,41
4128401,cidade,URAÍ,-50.829989,-23.216414,,,,41
4114351,cidade,MANFRINÓPOLIS,-53.345312,-26.095315,,,,41
4122800,cidade,SALGADO FILHO,-53.415333,-26.141332,,,,41
4104501,cidade,CAPANEMA,-53.763004,-25.610756,,,,41
4107538,cidade,ENTRE RIOS DO OESTE,-54.223195,-24.712803,,,,41
4109104,cidade,GUAPOREMA,-52.826473,-23.324857,,,,41
4124509,cidade,SANTO INÁCIO,-51.808928,-22.724987,,,,41
4101853,cidade,ARIRANHA DO IVAÍ,-51.540779,-24.377180,,,,41
4123709,cidade,SANTA ISABEL DO IVAÍ,-53.240755,-23.114456,,,,41
4108601,cidade,GOIOERÊ,-53.052170,-24.172633,,,,41
4127304,cidade,TERRA RICA,-52.681609,-22.729360,,,,41
4101051,cidade,ANAHY,-53.143969,-24.643849,,,,41
4107504,cidade,ENGENHEIRO BELTRÃO,-52.269733,-23.759836,,,,41
4100301,cidade,AGUDOS DO SUL,-49.311323,-26.027789,,,,41
4107603,cidade,FAXINAL,-51.284840,-24.003326,,,,41
4121703,cidade,RESERVA,-50.956533,-24.595526,,,,41
4115804,cidade,MEDIANEIRA,-54.091850,-25.263243,,,,41
4106704,cidade,CRUZEIRO DO SUL,-52.162554,-22.987949,,,,41
4127882,cidade,TUNAS DO PARANÁ,-48.902678,-24.952628,,,,41
4115002,cidade,MARILENA,-53.064563,-22.732767,,,,41
4108403,cidade,FRANCISCO BELTRÃO,-53.132546,-26.047693,,,,41
4115606,cidade,MATELÂNDIA,-53.905966,-25.351053,,,,41
4107157,cidade,DIAMANTE D'OESTE,-54.100320,-24.954201,,,,41
4103602,cidade,CAMBARÁ,-50.082880,-22.996997,,,,41
4121208,cidade,QUITANDINHA,-49.481475,-25.910506,,,,41
4117222,cidade,NOVA SANTA ROSA,-53.958647,-24.440277,,,,41
4125407,cidade,SÃO JOSÉ DA BOA VISTA,-49.671204,-23.958658,,,,41
4114302,cidade,MANDIRITUBA,-49.322329,-25.842369,,,,41
4116802,cidade,NOVA CANTU,-52.558435,-24.659260,,,,41
4116950,cidade,NOVA ESPERANÇA DO SUDOESTE,-53.257608,-25.898515,,,,41
4107801,cidade,FLORAÍ,-52.348557,-23.332784,,,,41
4109203,cidade,GUARACI,-51.678880,-22.956735,,,,41
4127700,cidade,TOLEDO,-53.777569,-24.704884,,,,41
4110508,cidade,IPIRANGA,-50.585646,-24.988383,,,,41
4120507,cidade,PRIMEIRO DE MAIO,-51.074102,-22.862220,,,,41
4123105,cidade,SANTA AMÉLIA,-50.410122,-23.259040,,,,41
4115903,cidade,MIRADOR,-52.746182,-23.202378,,,,41
4115457,cidade,MARQUINHO,-52.253244,-25.101025,,,,41
4103354,cidade,BRAGANEY,-53.090532,-24.801475,,,,41
4120408,cidade,PRESIDENTE CASTELO BRANCO,-52.149345,-23.263736,,,,41
4118451,cidade,PATO BRAGADO,-54.248121,-24.634280,,,,41
4103453,cidade,CAFELÂNDIA,-53.363957,-24.692497,,,,41
4110078,cidade,IMBAÚ,-50.741770,-24.438446,,,,41
4117107,cidade,NOVA LONDRINA,-52.954880,-22.786770,,,,41
4123006,cidade,SALTO DO LONTRA,-53.287036,-25.775465,,,,41
4114401,cidade,MANGUEIRINHA,-52.209288,-26.033435,,,,41
4123303,cidade,SANTA CRUZ DE MONTE CASTELO,-53.362973,-23.085067,,,,41
4108502,cidade,GENERAL CARNEIRO,-51.392456,-26.472852,,,,41
4127809,cidade,TOMAZINA,-49.962639,-23.725353,,,,41
4113205,cidade,LAPA,-49.871106,-25.770536,,,,41
4110102,cidade,IMBITUVA,-50.655446,-25.225896,,,,41
4104402,cidade,CÂNDIDO DE ABREU,-51.253285,-24.645469,,,,41
4107207,cidade,DOIS VIZINHOS,-53.075422,-25.750119,,,,41
4107553,cidade,FAROL,-52.628830,-24.123303,,,,41
4101200,cidade,ANTONINA,-48.722401,-25.305149,,,,41
4106555,cidade,CORUMBATAÍ DO SUL,-52.142154,-24.123796,,,,41
4102703,cidade,BARRA DO JACARÉ,-50.159219,-23.105766,,,,41
4125753,cidade,SÃO PEDRO DO IGUAÇU,-53.890741,-24.906472,,,,41
4103909,cidade,CAMPINA DA LAGOA,-52.788321,-24.616642,,,,41
4124301,cidade,SANTO ANTÔNIO DO PARAÍSO,-50.630261,-23.580565,,,,41
4113502,cidade,LOANDA,-53.071238,-22.949118,,,,41
4121000,cidade,QUERÊNCIA DO NORTE,-53.521333,-23.042337,,,,41
4106100,cidade,CONSELHEIRO MAIRINCK,-50.129678,-23.597366,,,,41
4106506,cidade,CORONEL VIVIDA,-52.564319,-25.992554,,,,41
4117271,cidade,NOVA TEBAS,-51.944470,-24.460001,,,,41
4116406,cidade,NOSSA SENHORA DAS GRAÇAS,-51.798119,-22.914066,,,,41
4117206,cidade,NOVA OLÍMPIA,-53.072152,-23.426718,,,,41
4119509,cidade,PIRAQUARA,-49.052327,-25.472383,,,,41
4122404,cidade,ROLÂNDIA,-51.409221,-23.271269,,,,41
4103206,cidade,BOM SUCESSO,-51.824252,-23.712974,,,,41
4119608,cidade,PITANGA,-51.780408,-24.691079,,,,41
4114708,cidade,MARIA HELENA,-53.221422,-23.582422,,,,41
4126801,cidade,TAPEJARA,-52.890315,-23.658443,,,,41
4107546,cidade,ESPIGÃO ALTO DO IGUAÇU,-52.787137,-25.352715,,,,41
4101655,cidade,ARAPUÃ,-51.815612,-24.343978,,,,41
4115101,cidade,MARILUZ,-53.210674,-24.053595,,,,41
4104055,cidade,CAMPO BONITO,-53.013906,-24.931241,,,,41
4120358,cidade,PRANCHITA,-53.721065,-25.966322,,,,41
4118402,cidade,PARANAVAÍ,-52.510605,-22.921325,,,,41
4127601,cidade,TIJUCAS DO SUL,-49.112221,-25.901531,,,,41
4123501,cidade,SANTA HELENA,-54.305996,-24.888530,,,,41
4126272,cidade,SAUDADE DO IGUAÇU,-52.604369,-25.713190,,,,41
4128609,cidade,VERÊ,-52.958442,-25.875122,,,,41
4109609,cidade,GUARATUBA,-48.768711,-25.817540,,,,41
4120101,cidade,PORTO AMAZONAS,-49.895304,-25.529704,,,,41
4103040,cidade,BOA VENTURA DE SÃO ROQUE,-51.568735,-24.857021,,,,41
4125456,cidade,SÃO JOSÉ DAS PALMEIRAS,-54.119530,-24.815454,,,,41
4103156,cidade,BOM JESUS DO SUL,-53.552685,-26.162426,,,,41
4128500,cidade,WENCESLAU BRAZ,-49.784513,-23.855083,,,,41
4125803,cidade,SÃO PEDRO DO IVAÍ,-51.871776,-23.845516,,,,41
4103958,cidade,CAMPINA DO SIMÃO,-51.782047,-25.130815,,,,41
4108650,cidade,GOIOXIM,-51.994501,-25.129929,,,,41
4111100,cidade,ITAMBÉ,-52.008264,-23.706585,,,,41
4128708,cidade,VITORINO,-52.807667,-26.281278,,,,41
4102307,cidade,BALSA NOVA,-49.688665,-25.521849,,,,41
4100509,cidade,ALTÔNIA,-53.948915,-23.902603,,,,41
4105409,cidade,CHOPINZINHO,-52.451029,-25.812031,,,,41
4119657,cidade,PITANGUEIRAS,-51.572378,-23.209127,,,,41
4100202,cidade,ADRIANÓPOLIS,-48.821221,-24.783499,,,,41
4107405,cidade,ENÉAS MARQUES,-53.153746,-25.906682,,,,41
4110300,cidade,INAJÁ,-52.225379,-22.718747,,,,41
4111704,cidade,JABOTI,-50.079747,-23.718135,,,,41
4114906,cidade,MARILÂNDIA DO SUL,-51.283564,-23.773288,,,,41
4117701,cidade,PALMEIRA,-50.056435,-25.443116,,,,41
4127858,cidade,TRÊS BARRAS DO PARANÁ,-53.224632,-25.438812,,,,41
4100459,cidade,ALTAMIRA DO PARANÁ,-52.692292,-24.813349,,,,41
4123824,cidade,SANTA LÚCIA,-53.553773,-25.389382,,,,41
4108106,cidade,FLÓRIDA,-51.956570,-23.105608,,,,41
4121604,cidade,RENASCENÇA,-52.950778,-26.225034,,,,41
4125704,cidade,SÃO MIGUEL DO IGUAÇU,-54.262077,-25.387313,,,,41
4118501,cidade,PATO BRANCO,-52.663246,-26.169052,,,,41
4121307,cidade,RANCHO ALEGRE,-50.919358,-23.079879,,,,41
4126504,cidade,SERTANÓPOLIS,-51.072019,-23.057316,,,,41
4121109,cidade,QUINTA DO SOL,-52.140293,-23.829606,,,,41
4102802,cidade,BELA VISTA DO PARAÍSO,-51.235769,-23.005089,,,,41
4104105,cidade,CAMPO DO TENENTE,-49.656475,-25.977814,,,,41
4126256,cidade,SARANDI,-51.867121,-23.468350,,,,41
4107736,cidade,FERNANDES PINHEIRO,-50.510299,-25.516671,,,,41
4119202,cidade,PINHALÃO,-50.061342,-23.903465,,,,41
4127403,cidade,TERRA ROXA,-54.062792,-24.208807,,,,41
4105706,cidade,CLEVELÂNDIA,-52.357775,-26.344802,,,,41
4127502,cidade,TIBAGI,-50.468668,-24.655719,,,,41
4113759,cidade,LUNARDELLI,-51.771050,-24.080235,,,,41
4104659,cidade,CARAMBEÍ,-50.151614,-24.893552,,,,41
4122909,cidade,SALTO DO ITARARÉ,-49.683105,-23.630764,,,,41
4124202,cidade,SANTO ANTÔNIO DO CAIUÁ,-52.356206,-22.699007,,,,41
4112207,cidade,JANIÓPOLIS,-52.811259,-24.128043,,,,41
4119905,cidade,PONTA GROSSA,-50.081587,-25.141275,,,,41
4126108,cidade,SÃO TOMÉ,-52.538842,-23.524504,,,,41
4116604,cidade,NOVA AMÉRICA DA COLINA,-50.706491,-23.345285,,,,41
4110201,cidade,INÁCIO MARTINS,-51.197440,-25.634301,,,,41
4102604,cidade,BARRACÃO,-53.528639,-26.245933,,,,41
4105102,cidade,CENTENÁRIO DO SUL,-51.560633,-22.805359,,,,41
4122156,cidade,RIO BONITO DO IGUAÇU,-52.613544,-25.537485,,,,41
4113452,cidade,LINDOESTE,-53.557976,-25.261327,,,,41
4101101,cidade,ANDIRÁ,-50.271528,-23.017847,,,,41
4108007,cidade,FLORESTÓPOLIS,-51.402557,-22.893152,,,,41
4125100,cidade,SÃO JOÃO DO TRIUNFO,-50.286799,-25.670008,,,,41
4111407,cidade,IVAÍ,-50.859817,-24.987203,,,,41
4125902,cidade,SÃO PEDRO DO PARANÁ,-53.181309,-22.784905,,,,41
4116307,cidade,MUNHOZ DE MELO,-51.734961,-23.130337,,,,41
4124103,cidade,SANTO ANTÔNIO DA PLATINA,-50.085599,-23.296669,,,,41
4117008,cidade,NOVA FÁTIMA,-50.538589,-23.418492,,,,41
4108452,cidade,FOZ DO JORDÃO,-52.091263,-25.699670,,,,41
4111803,cidade,JACAREZINHO,-49.947429,-23.150591,,,,41
4105607,cidade,CIDADE GAÚCHA,-52.958494,-23.382764,,,,41
4111902,cidade,JAGUAPITÃ,-51.556412,-23.065221,,,,41
4106001,cidade,CONGONHINHAS,-50.503842,-23.605658,,,,41
4128625,cidade,ALTO PARAÍSO,-53.824713,-23.538838,,,,41
4109302,cidade,GUARANIAÇU,-52.865178,-25.054393,,,,41
4117057,cidade,NOVA LARANJEIRAS,-52.569707,-25.213767,,,,41
4128534,cidade,VENTANIA,-50.245308,-24.176299,,,,41
4110409,cidade,INDIANÓPOLIS,-52.673045,-23.486871,,,,41
