id,usuario_id,registrado_em,lat,lon,origem_id
1917,1656,2014-05-17 21:48:39,-23.545767,-46.638984,355030806
1918,1658,2014-05-17 21:48:50,-23.541278,-46.638691,355030873
1919,1659,2014-05-17 21:49:03,-23.545403,-46.636259,3525003
1920,1661,2014-05-17 21:49:11,-23.546055,-46.639231,355030859
1921,1224,2014-05-17 21:49:15,-23.5414295,-46.6389185,355030870
1922,1660,2014-05-17 21:49:22,-23.541323,-46.638719,355030873
1923,1664,2014-05-17 21:50:02,-23.544938,-46.635482,355030870
1924,1665,2014-05-17 21:50:18,-23.547581,-46.637063,CO
1925,1663,2014-05-17 21:50:21,-23.545350,-46.636382,355030865
1926,1666,2014-05-17 21:50:27,-23.540701,-46.639145,355030807
1927,1667,2014-05-17 21:50:30,-23.541617,-46.638961,3304557
1928,1669,2014-05-17 21:50:37,-23.545133,-46.636358,355030863
1929,1140,2014-05-17 21:50:39,-23.538245,-46.700479,355030848
1930,1670,2014-05-17 21:50:40,-23.545449,-46.636071,355030838
1931,1668,2014-05-17 21:50:55,-23.545139,-46.636558,355030807
1932,1673,2014-05-17 21:50:59,-23.545740,-46.635888,CO
1933,1671,2014-05-17 21:51:00,-23.544132,-46.636770,355030802
1934,1672,2014-05-17 21:51:08,-23.544240,-46.635933,355030891
1935,1674,2014-05-17 21:51:29,-23.545656,-46.639025,355030880
1936,1676,2014-05-17 21:51:34,-23.545112,-46.635569,355030839
1937,1324,2014-05-17 21:51:34,-23.571025,-46.652255,355030862
1938,367,2014-05-17 21:51:36,-23.575854,-46.639859,355030890
1939,301,2014-05-17 21:51:39,-23.546993,-46.648807,355030848
1940,1677,2014-05-17 21:51:50,-23.5886772,-46.6140339,355030859
1941,1678,2014-05-17 21:51:50,-23.540522,-46.639431,355030806
1942,130,2014-05-17 21:51:54,-22.925471,-43.576641,3304557
1943,1675,2014-05-17 21:51:59,-23.545037,-46.636614,355030863
1944,1679,2014-05-17 21:52:03,-23.49913,-46.6286878,355030870
1945,1225,2014-05-17 21:52:27,-23.576278,-46.638540,355030890
1946,1681,2014-05-17 21:52:31,-23.545060,-46.636585,355030810
1947,1682,2014-05-17 21:52:38,-23.545281,-46.636446,355030860
1948,1683,2014-05-17 21:52:54,-23.544080,-46.636110,355030830
1949,1684,2014-05-17 21:52:54,-23.541198,-46.639052,355030838
1950,1687,2014-05-17 21:52:56,-23.544240,-46.635933,355030891
1951,1689,2014-05-17 21:52:58,-23.544698,-46.635043,355030874
1952,1688,2014-05-17 21:53:05,-23.5438426,-46.9213325,355030878
1953,1000,2014-05-17 21:53:10,-23.620206,-46.561320,355030835
1954,1690,2014-05-17 21:53:13,-23.544869,-46.636306,355030860
1955,1691,2014-05-17 21:53:24,-23.541579,-46.638859,355030877
1956,1686,2014-05-17 21:53:26,-23.541233,-46.638770,355030873
1957,1692,2014-05-17 21:53:27,-23.546040,-46.636572,355030804
1958,34,2014-05-17 21:53:42,-23.545238,-46.636427,355030822
1959,1693,2014-05-17 21:53:46,-23.545318,-46.636389,355030860
1960,1694,2014-05-17 21:53:55,-23.545092,-46.635605,355030874
1961,1695,2014-05-17 21:53:58,-23.545210,-46.637135,355030819
1962,68,2014-05-17 21:54:08,-23.5713115,-46.7067188,3522109
1963,1696,2014-05-17 21:54:10,-23.545040,-46.636600,355030815
1964,1698,2014-05-17 21:54:13,-23.545314,-46.636237,355030804
1965,1699,2014-05-17 21:54:20,-23.541007,-46.638810,355030835
1966,298,2014-05-17 21:54:21,-23.5462234,-46.638388,3509502
1967,1702,2014-05-17 21:54:31,-23.547675,-46.637056,355030882
1968,888,2014-05-17 21:54:33,-23.548461,-46.647071,3548708
1969,1700,2014-05-17 21:54:34,-23.545071,-46.636796,3534401
1970,1701,2014-05-17 21:54:43,-23.544230,-46.635906,355030859
1971,1703,2014-05-17 21:54:45,-23.541317,-46.638929,3522307
1972,1706,2014-05-17 21:54:54,-23.547040,-46.640093,355030892
1973,1705,2014-05-17 21:54:56,-23.544962,-46.636237,355030871
1974,1707,2014-05-17 21:55:12,-23.545119,-46.636630,355030873
1975,84,2014-05-17 21:55:12,-23.536453,-46.635499,355030869
1976,86,2014-05-17 21:55:21,-23.546291,-46.646561,355030889
1977,1708,2014-05-17 21:55:27,-23.545626,-46.636262,355030836
1978,1370,2014-05-17 21:55:32,-23.552846,-46.640780,ES
1979,1710,2014-05-17 21:55:34,-23.541364,-46.638891,355030834
1980,1711,2014-05-17 21:55:41,-23.547618,-46.640490,355030812
1981,174,2014-05-17 21:55:42,-23.544453,-46.631888,355030814
1982,1713,2014-05-17 21:55:51,-23.544939,-46.636426,3510609
1983,1712,2014-05-17 21:55:51,-23.545760,-46.638841,3518800
1984,629,2014-05-17 21:55:56,-23.546157,-46.639263,355030807
1985,1714,2014-05-17 21:56:04,-23.546738,-46.638821,3513801
1986,1715,2014-05-17 21:56:05,-23.545173,-46.636327,355030836
1987,571,2014-05-17 21:56:07,-23.54556233,-46.63505684,355030812
1988,1716,2014-05-17 21:56:07,-23.544938,-46.636236,3518800
1989,1717,2014-05-17 21:56:12,-23.547639,-46.639878,3550605
1990,1718,2014-05-17 21:56:20,-23.541140,-46.638952,355030860
1991,240,2014-05-17 21:56:32,-23.540584,-46.681762,355030862
1992,1719,2014-05-17 21:56:43,-23.545173,-46.636327,355030817
1993,282,2014-05-17 21:56:48,-23.569446,-46.725971,355030812
1994,1720,2014-05-17 21:56:52,-23.544992,-46.636236,355030839
1995,1722,2014-05-17 21:57:20,-23.545192,-46.636038,3518800
1996,1723,2014-05-17 21:57:20,-23.546752,-46.639719,355030889
1997,1721,2014-05-17 21:57:20,-23.545011,-46.636861,3534401
1998,1724,2014-05-17 21:57:26,-23.544333,-46.636225,355030819
1999,1725,2014-05-17 21:57:39,-23.539180,-46.640285,355030825
2000,1726,2014-05-17 21:57:44,-23.541093,-46.638976,355030860
2001,323,2014-05-17 21:57:54,-23.538700,-46.644284,3304557
2002,1727,2014-05-17 21:58:06,-23.545799,-46.638799,3552502
2003,1679,2014-05-17 21:58:18,-23.4991485,-46.628695,355030870
2004,1728,2014-05-17 21:58:26,-23.545373,-46.636491,355030878
2005,1731,2014-05-17 21:58:34,-23.545017,-46.636112,355030859
2006,1729,2014-05-17 21:58:35,-23.5429943,-46.6346115,355030859
2007,1732,2014-05-17 21:58:42,-23.545419,-46.636475,355030886
2008,1730,2014-05-17 21:58:52,-23.541422,-46.638981,3304557
2009,1733,2014-05-17 21:59:14,-23.544914,-46.636355,3534401
2010,1734,2014-05-17 21:59:17,-23.543306,-46.633120,355030806
2011,678,2014-05-17 21:59:22,-23.5483209,-46.6382156,355030854
2012,77,2014-05-17 21:59:41,-23.5452061,-46.6363964,2927408
2013,1736,2014-05-17 21:59:45,-23.541640,-46.638909,2611606
2014,1737,2014-05-17 21:59:50,-23.545853,-46.635679,355030807
2015,1739,2014-05-17 21:59:54,-23.545048,-46.636287,355030869
2016,1701,2014-05-17 21:59:57,-23.544384,-46.636006,355030859
2017,1738,2014-05-17 21:59:58,-23.541037,-46.638894,355030869
2018,1740,2014-05-17 22:00:06,-23.545861,-46.636503,3534401
2019,129,2014-05-17 22:00:15,-23.534007,-46.650573,355030869
2020,1742,2014-05-17 22:00:21,-23.544718,-46.636203,355030886
2021,1744,2014-05-17 22:00:33,-23.545023,-46.636316,355030866
2022,1743,2014-05-17 22:00:35,-23.545973,-46.635685,2927408
2023,1746,2014-05-17 22:01:00,-23.547093,-46.636937,355030870
2024,1747,2014-05-17 22:01:19,-23.540117,-46.639762,355030845
2025,337,2014-05-17 22:01:24,-23.546045,-46.637320,355030862
2026,1742,2014-05-17 22:01:26,-23.545168,-46.636627,355030886
2027,1751,2014-05-17 22:01:37,-23.545264,-46.636034,3548708
2028,1753,2014-05-17 22:01:41,-23.544955,-46.636560,3548708
2029,1750,2014-05-17 22:01:41,-23.544376,-46.635897,355030862
2030,363,2014-05-17 22:01:42,-23.5411723,-46.6446267,355030874
2031,1754,2014-05-17 22:01:43,-23.544278,-46.635021,355030805
2032,1749,2014-05-17 22:01:46,-23.545853,-46.635762,US
2033,1752,2014-05-17 22:01:48,-23.591887,-46.677902,355030835
2034,1755,2014-05-17 22:01:49,-23.541492,-46.638818,355030811
2035,1757,2014-05-17 22:02:07,-23.541403,-46.638750,1501402
2036,95,2014-05-17 22:02:12,-23.551286,-46.658515,355030826
2037,267,2014-05-17 22:02:22,-23.5462272,-46.6389866,355030826
2038,1759,2014-05-17 22:02:29,-23.545070,-46.636262,3548708
2039,1760,2014-05-17 22:02:35,-23.544963,-46.635709,355030805
2040,1762,2014-05-17 22:03:08,-23.545811,-46.635988,355030890
2041,1765,2014-05-17 22:03:16,-23.540684,-46.633163,355030870
2042,1766,2014-05-17 22:03:27,-23.544935,-46.635577,355030805
2043,1767,2014-05-17 22:03:38,-23.545303,-46.635908,355030842
2044,454,2014-05-17 22:03:39,-23.545866,-46.638929,355030860
2045,1763,2014-05-17 22:03:53,-23.544365,-46.636027,355030812
2046,1768,2014-05-17 22:03:55,-23.538687,-46.644203,355030848
2047,1770,2014-05-17 22:04:11,-23.544407,-46.636120,3534401
2048,1769,2014-05-17 22:04:14,-23.545792,-46.635680,355030882
2049,1771,2014-05-17 22:04:29,-23.539116,-46.640356,355030848
2050,1772,2014-05-17 22:04:38,-23.545909,-46.635769,355030862
2051,302,2014-05-17 22:04:55,-23.5067405,-46.6509242,355030870
2052,1773,2014-05-17 22:04:58,-23.690175,-46.646088,355030822
2053,301,2014-05-17 22:05:00,-23.546105,-46.638585,355030848
2054,1774,2014-05-17 22:05:04,-23.544337,-46.636216,355030870
2055,1775,2014-05-17 22:05:17,-23.541439,-46.638766,355030812
2056,1776,2014-05-17 22:05:34,-23.545910,-46.635765,DE
2057,1777,2014-05-17 22:05:34,-23.545160,-46.636033,3548708
2058,1000,2014-05-17 22:05:35,-23.620080,-46.560956,355030835
2059,1778,2014-05-17 22:05:51,-23.545280,-46.636263,355030873
2060,1779,2014-05-17 22:06:00,-23.5427498,-46.634642,355030812
2061,1780,2014-05-17 22:06:12,-23.545449,-46.636388,3509502
2062,1781,2014-05-17 22:06:30,-23.543447,-46.636353,355030837
2063,1783,2014-05-17 22:06:32,-23.544197,-46.635470,355030877
2064,1782,2014-05-17 22:06:32,-23.545432,-46.636693,3509007
2065,1784,2014-05-17 22:07:03,-23.544882,-46.636707,355030871
2066,1788,2014-05-17 22:07:24,-23.544871,-46.636617,3513801
2067,1790,2014-05-17 22:07:42,-23.540993,-46.633430,355030812
2068,1791,2014-05-17 22:07:46,-23.539033,-46.640404,355030860
2069,1793,2014-05-17 22:08:11,-23.544286,-46.635933,3513801
2070,1794,2014-05-17 22:08:12,-23.544282,-46.636278,355030860
2071,1787,2014-05-17 22:08:15,-23.586083,-46.6671806,AR
2072,77,2014-05-17 22:08:25,-23.5453102,-46.6362286,2927408
2073,1795,2014-05-17 22:08:27,-23.541079,-46.638808,355030826
2074,1796,2014-05-17 22:08:43,-23.545455,-46.636410,355030837
2075,1797,2014-05-17 22:08:50,-23.541653,-46.638652,3556206
2076,1799,2014-05-17 22:08:55,-23.542587,-46.634779,4322905
2077,1798,2014-05-17 22:09:02,-23.546058,-46.636273,355030862
2078,1800,2014-05-17 22:09:07,-23.545390,-46.636797,355030866
2079,1801,2014-05-17 22:09:13,-23.545219,-46.636799,355030891
2080,1803,2014-05-17 22:09:21,-23.544502,-46.635975,355030859
2081,1804,2014-05-17 22:09:25,-23.545521,-46.636174,3539806
2082,1802,2014-05-17 22:09:28,-23.545878,-46.635754,355030807
2083,1806,2014-05-17 22:09:34,-23.531668,-46.710569,355030848
2084,1807,2014-05-17 22:09:35,-23.543461,-46.633666,355030877
2085,1805,2014-05-17 22:09:37,-23.541903,-46.638499,355030890
2086,1808,2014-05-17 22:09:50,-23.541151,-46.638627,355030807
2087,1809,2014-05-17 22:09:55,-23.545172,-46.636807,355030891
2088,1810,2014-05-17 22:09:57,-23.544545,-46.636493,355030862
2089,1811,2014-05-17 22:10:21,-23.542202,-46.634449,355030820
2090,1812,2014-05-17 22:10:30,-23.546293,-46.637085,355030862
2091,1813,2014-05-17 22:10:31,-23.545307,-46.636571,355030830
2092,1814,2014-05-17 22:10:34,-23.544640,-46.636399,3539806
2093,1594,2014-05-17 22:10:34,-23.546488,-46.639097,355030869
2094,629,2014-05-17 22:10:47,-23.545128,-46.636412,355030807
2095,1815,2014-05-17 22:11:02,-23.544399,-46.635970,355030818
2096,1816,2014-05-17 22:11:04,-23.540253,-46.639578,355030862
2097,1817,2014-05-17 22:11:24,-23.546121,-46.636462,4316907
2098,1818,2014-05-17 22:11:26,-23.545777,-46.635798,3522505
2099,1819,2014-05-17 22:11:48,-23.546494,-46.638937,355030811
2100,1820,2014-05-17 22:12:05,-23.540947,-46.633407,3138203
2101,1821,2014-05-17 22:12:11,-23.541340,-46.638704,3304557
2102,1822,2014-05-17 22:12:18,-23.544576,-46.637052,355030859
2103,1823,2014-05-17 22:12:27,-23.545150,-46.636891,355030854
2104,82,2014-05-17 22:12:53,-23.541083,-46.640447,355030828
2105,1825,2014-05-17 22:12:56,-23.556644,-46.676738,355030862
2106,1824,2014-05-17 22:12:57,-23.544391,-46.635892,355030818
2107,301,2014-05-17 22:12:57,-23.543082,-46.637921,355030848
2108,30,2014-05-17 22:13:00,-23.564206,-46.691785,355030862
2109,1826,2014-05-17 22:13:01,-23.545047,-46.637281,355030863
2110,1827,2014-05-17 22:13:13,-23.543807,-46.635889,2704302
2111,1828,2014-05-17 22:13:17,-23.541635,-46.638490,355030829
2112,1829,2014-05-17 22:13:35,-23.545552,-46.635850,355030843
2113,1831,2014-05-17 22:13:44,-23.546124,-46.638043,355030843
2114,1832,2014-05-17 22:13:45,-23.539378,-46.640168,3151800
2115,1834,2014-05-17 22:14:13,-23.545167,-46.636502,3552809
2116,1833,2014-05-17 22:14:15,-23.546381,-46.637000,355030869
2117,1835,2014-05-17 22:14:19,-23.545628,-46.636383,355030859
2118,39,2014-05-17 22:14:20,-23.548749,-46.705454,355030862
2119,1837,2014-05-17 22:14:25,-23.541672,-46.633883,PE
2120,1836,2014-05-17 22:14:26,-23.544778,-46.637001,355030890
2121,1838,2014-05-17 22:14:26,-23.545469,-46.636085,355030843
2122,35,2014-05-17 22:14:27,-23.545406,-46.636511,355030860
2123,1839,2014-05-17 22:14:33,-23.541529,-46.638681,3548708
2124,1752,2014-05-17 22:14:43,-23.592125,-46.677836,355030835
2125,1841,2014-05-17 22:15:00,-23.545631,-46.636583,2927408
2126,1840,2014-05-17 22:15:05,-23.546196,-46.637210,355030837
2127,1842,2014-05-17 22:15:24,-23.545113,-46.636339,355030871
2128,254,2014-05-17 22:15:44,-23.52805589,-46.45116381,355030837
2129,1844,2014-05-17 22:15:47,-23.544837,-46.637020,355030890
2130,1843,2014-05-17 22:15:48,-23.545183,-46.636634,3505708
2131,1846,2014-05-17 22:15:57,-23.545627,-46.636555,355030863
2132,1845,2014-05-17 22:15:58,-23.546289,-46.636488,355030853
2133,1847,2014-05-17 22:16:04,-23.531715,-46.710818,355030848
2134,609,2014-05-17 22:16:10,-23.5408099,-46.6365588,355030831
2135,1848,2014-05-17 22:16:16,-23.541706,-46.638455,355030821
2136,311,2014-05-17 22:16:34,-23.545806,-46.636902,355030860
2137,1850,2014-05-17 22:16:38,-23.545315,-46.636466,3505708
2138,1852,2014-05-17 22:16:47,-23.544309,-46.636217,DE
2139,571,2014-05-17 22:16:53,-23.54469926,-46.63682096,355030812
2140,1853,2014-05-17 22:16:54,-23.546200,-46.636732,355030812
2141,103,2014-05-17 22:16:55,0.0,0.0,355030862
2142,1851,2014-05-17 22:17:01,-23.539105,-46.640350,3534401
2143,1849,2014-05-17 22:17:06,-23.5413726,-46.6390741,355030860
2144,1854,2014-05-17 22:17:36,-23.545253,-46.636436,3546801
2145,112,2014-05-17 22:17:41,-23.558579,-46.659566,3510500
2146,367,2014-05-17 22:17:50,-23.546745,-46.637735,355030890
2147,133,2014-05-17 22:17:56,-23.544413,-46.634811,355030854
2148,1855,2014-05-17 22:17:57,-23.545162,-46.637032,4106902
2149,482,2014-05-17 22:17:58,-23.5750001,-46.6219451,355030814
2150,1859,2014-05-17 22:18:13,-23.544936,-46.636087,355030837
2151,30,2014-05-17 22:18:14,-23.546157,-46.637017,355030862
2152,1857,2014-05-17 22:18:15,-23.545455,-46.636163,3534401
2153,1858,2014-05-17 22:18:18,-23.5457082,-46.6376129,355030849
2154,85,2014-05-17 22:18:24,-23.546692,-46.637652,355030807
2155,1860,2014-05-17 22:18:24,-23.543520,-46.636301,CL
2156,1856,2014-05-17 22:18:26,-23.541803,-46.638368,355030867
2157,1862,2014-05-17 22:18:35,-23.547098,-46.639924,355030863
2158,1229,2014-05-17 22:18:36,-23.545352,-46.638903,355030845
2159,1861,2014-05-17 22:18:39,-23.545313,-46.636560,3525003
2160,1812,2014-05-17 22:18:46,-23.545487,-46.638321,355030862
2161,1208,2014-05-17 22:18:58,-23.543264,-46.638563,355030812
2162,95,2014-05-17 22:19:02,-23.552336,-46.657285,355030826
2163,333,2014-05-17 22:19:02,-23.543937,-46.6386495,355030845
2164,363,2014-05-17 22:19:13,-23.5460797,-46.6380949,355030874
2165,1864,2014-05-17 22:19:14,-23.545615,-46.636870,355030882
2166,1865,2014-05-17 22:19:22,-23.545258,-46.636432,355030863
2167,1863,2014-05-17 22:19:24,-23.545088,-46.635134,355030869
2168,35,2014-05-17 22:19:32,-23.545476,-46.636025,355030860
2169,1866,2014-05-17 22:19:34,-23.544916,-46.636438,355030837
2170,1868,2014-05-17 22:19:37,-23.541705,-46.638448,3530607
2171,1871,2014-05-17 22:19:50,-23.546172,-46.636978,355030802
2172,1869,2014-05-17 22:19:52,-23.545314,-46.636396,355030867
2173,1870,2014-05-17 22:19:52,-23.541459,-46.638709,355030826
2174,1867,2014-05-17 22:20:07,-23.544253,-46.636229,4317103
2175,17,2014-05-17 22:20:08,-23.536093,-46.633734,355030826
2176,1666,2014-05-17 22:20:09,-23.547495,-46.648940,355030807
2177,1637,2014-05-17 22:20:21,-23.544932,-46.636747,355030815
2178,1872,2014-05-17 22:20:22,-23.544942,-46.636450,355030806
2179,1873,2014-05-17 22:20:24,-23.541650,-46.638545,355030836
2180,1876,2014-05-17 22:20:42,-23.546244,-46.637169,355030801
2181,1875,2014-05-17 22:20:44,-23.544666,-46.636248,355030860
2182,1874,2014-05-17 22:20:51,-23.546120,-46.637202,355030835
2183,1880,2014-05-17 22:21:10,-23.545998,-46.637691,355030885
2184,1878,2014-05-17 22:21:10,-23.545333,-46.636313,355030867
2185,1881,2014-05-17 22:21:19,-23.546127,-46.637148,355030835
2186,68,2014-05-17 22:21:33,-23.5487481,-46.6415342,3522109
2187,1882,2014-05-17 22:21:33,-23.544843,-46.636499,355030838
2188,571,2014-05-17 22:22:03,-23.54526563,-46.63684829,355030812
2189,1883,2014-05-17 22:22:07,-23.541741,-46.638527,355030812
2190,1884,2014-05-17 22:22:11,-23.544250,-46.636117,ZA
2191,1886,2014-05-17 22:22:15,-23.544892,-46.636420,355030805
2192,1885,2014-05-17 22:22:20,-23.544933,-46.636552,355030859
2193,1583,2014-05-17 22:22:33,-23.5446034,-46.3152199,3552502
2194,1888,2014-05-17 22:22:50,-23.546223,-46.637124,3304557
2195,63,2014-05-17 22:23:09,-23.543054,-46.632891,355030856
2196,1889,2014-05-17 22:23:16,-23.545264,-46.636369,355030866
2197,1855,2014-05-17 22:23:20,-23.545084,-46.637064,4106902
2198,1224,2014-05-17 22:23:37,-23.5414295,-46.6389185,355030870
2199,1891,2014-05-17 22:23:38,-23.544341,-46.636284,355030874
2200,1892,2014-05-17 22:23:48,-23.541649,-46.638449,355030862
2201,1893,2014-05-17 22:23:54,-23.546239,-46.637171,355030870
2202,1894,2014-05-17 22:23:59,-23.545065,-46.636393,355030838
2203,320,2014-05-17 22:24:01,-23.545186,-46.636145,355030862
2204,1896,2014-05-17 22:24:06,-23.543982,-46.635003,355030802
2205,311,2014-05-17 22:24:18,-23.546043,-46.637335,355030860
2206,1897,2014-05-17 22:24:21,-23.547575,-46.637103,3505708
2207,1898,2014-05-17 22:24:34,-23.541352,-46.638670,355030869
2208,1900,2014-05-17 22:24:51,-23.547121,-46.636994,BO
2209,1901,2014-05-17 22:24:51,-23.546935,-46.639758,355030863
2210,35,2014-05-17 22:25:17,-23.545064,-46.636554,355030860
2211,1905,2014-05-17 22:25:18,-23.545067,-46.636387,355030838
2212,1904,2014-05-17 22:25:29,-23.541709,-46.638546,2507507
2213,1902,2014-05-17 22:25:33,-23.544206,-46.635955,ZA
2214,1907,2014-05-17 22:25:35,-23.546505,-46.637111,3505708
2215,1906,2014-05-17 22:25:40,-23.541588,-46.638534,355030860
2216,1909,2014-05-17 22:25:46,-23.547138,-46.639398,355030826
2217,1912,2014-05-17 22:25:51,-23.545446,-46.637235,355030888
2218,1908,2014-05-17 22:25:57,-23.545308,-46.635409,355030826
2219,1910,2014-05-17 22:26:06,-23.545283,-46.636480,3529401
2220,1914,2014-05-17 22:26:26,-23.544648,-46.636375,3518800
2221,117,2014-05-17 22:26:27,-23.545154,-46.636546,355030814
2222,1915,2014-05-17 22:26:28,-23.5415292,-46.6389613,355030821
2223,1913,2014-05-17 22:26:33,-23.544971,-46.636293,355030869
2224,1916,2014-05-17 22:26:35,-23.541721,-46.638611,2507507
2225,1917,2014-05-17 22:26:58,-23.545094,-46.636541,355030826
2226,1918,2014-05-17 22:27:00,-23.546347,-46.637168,355030807
2227,357,2014-05-17 22:27:06,-23.5442841,-46.6366614,3547809
2228,27,2014-05-17 22:27:10,-23.5676638,-46.6973733,355030880
2229,1923,2014-05-17 22:27:13,-23.547014,-46.637121,3534401
2230,1921,2014-05-17 22:27:16,-23.544371,-46.636268,3529401
2231,1924,2014-05-17 22:27:18,-23.545041,-46.636389,355030879
2232,1925,2014-05-17 22:27:22,-23.545262,-46.636597,3543303
2233,1360,2014-05-17 22:27:26,-23.545129,-46.635642,3552205
2234,1927,2014-05-17 22:27:31,-23.546352,-46.637115,355030807
2235,1926,2014-05-17 22:27:33,-23.544928,-46.636349,355030834
2236,1928,2014-05-17 22:27:36,-23.544906,-46.636285,355030870
2237,1922,2014-05-17 22:27:41,-23.544208,-46.635956,ZA
2238,1929,2014-05-17 22:28:04,-23.541619,-46.638537,355030870
2239,363,2014-05-17 22:28:13,-23.5451393,-46.6363357,355030874
2240,84,2014-05-17 22:28:21,-23.515896,-46.639900,355030869
2241,1930,2014-05-17 22:28:23,-23.546732,-46.639397,355030864
2242,1932,2014-05-17 22:28:57,-23.547327,-46.637116,355030890
2243,1040,2014-05-17 22:29:05,-23.5605175,-46.6350639,355030838
2244,17,2014-05-17 22:29:07,-23.535260,-46.638638,355030826
2245,1933,2014-05-17 22:29:09,-23.541776,-46.638508,355030845
2246,1934,2014-05-17 22:29:17,-23.544397,-46.636215,3525904
2247,1936,2014-05-17 22:29:28,-23.547559,-46.636972,355030826
2248,1937,2014-05-17 22:29:30,-23.545798,-46.637785,355030880
2249,17,2014-05-17 22:29:44,-23.535083,-46.639479,355030826
2250,1424,2014-05-17 22:29:50,-23.553111,-46.626250,355030845
2251,1939,2014-05-17 22:29:52,-23.546173,-46.636654,355030837
2252,1941,2014-05-17 22:30:11,-23.546867,-46.638879,355030878
2253,1942,2014-05-17 22:30:27,-23.544384,-46.636214,3529401
2254,1943,2014-05-17 22:30:38,-23.544495,-46.635985,355030837
2255,1944,2014-05-17 22:30:45,-23.545157,-46.636559,355030811
2256,28,2014-05-17 22:30:47,-23.550253,-46.678888,355030869
2257,1948,2014-05-17 22:31:08,-23.546738,-46.639411,355030864
2258,1947,2014-05-17 22:31:10,-23.6300232,-46.6900653,355030815
2259,337,2014-05-17 22:31:40,-23.545882,-46.636942,355030862
2260,1949,2014-05-17 22:31:44,-23.546389,-46.637146,355030880
2261,678,2014-05-17 22:31:48,-23.5437472,-46.6352804,355030854
2262,1950,2014-05-17 22:31:59,-23.544888,-46.636338,3549805
2263,1951,2014-05-17 22:32:08,-23.545475,-46.637146,355030839
2264,53,2014-05-17 22:32:10,-23.534699,-46.640887,3205309
2265,1952,2014-05-17 22:32:14,-23.547193,-46.640201,355030890
2266,55,2014-05-17 22:32:25,-23.5810929,-46.8671669,3513009
2267,25,2014-05-17 22:32:48,-23.547822,-46.637155,CU
2268,1955,2014-05-17 22:32:58,-23.547145,-46.637133,355030880
2269,1954,2014-05-17 22:33:00,-23.544991,-46.636358,PY
2270,1956,2014-05-17 22:33:08,-23.546971,-46.639019,355030825
2271,1957,2014-05-17 22:33:19,-23.545210,-46.636632,355030807
2272,1958,2014-05-17 22:33:29,-23.544375,-46.636276,3548807
2273,1961,2014-05-17 22:33:53,-23.5481765,-46.6456357,355030866
2274,1963,2014-05-17 22:33:58,-23.546707,-46.637043,3515707
2275,1962,2014-05-17 22:33:58,-23.546522,-46.636749,2702306
2276,1964,2014-05-17 22:34:04,-23.544375,-46.636276,355030821
2277,1966,2014-05-17 22:34:24,-23.545062,-46.636330,355030831
2278,1968,2014-05-17 22:34:32,-23.545344,-46.636540,355030874
2279,1969,2014-05-17 22:34:39,-23.544375,-46.636276,3547809
2280,1971,2014-05-17 22:34:43,-23.544824,-46.636099,355030843
2281,1970,2014-05-17 22:34:45,-23.546329,-46.637112,3515707
2282,1972,2014-05-17 22:34:54,-23.547139,-46.636965,355030825
2283,1973,2014-05-17 22:35:12,-23.545900,-46.635957,355030824
2284,1965,2014-05-17 22:35:24,-23.4966092,-46.6132072,355030870
2285,1975,2014-05-17 22:35:35,-23.544936,-46.636205,355030843
2286,1977,2014-05-17 22:35:49,-23.544303,-46.636297,355030831
2287,1976,2014-05-17 22:36:05,-23.544990,-46.636439,355030804
2288,1978,2014-05-17 22:36:19,-23.547720,-46.637076,355030830
2289,1979,2014-05-17 22:36:24,-23.545025,-46.636315,355030843
2290,367,2014-05-17 22:36:25,-23.545403,-46.638298,355030890
2291,1981,2014-05-17 22:36:37,-23.546548,-46.636826,355030883
2292,1980,2014-05-17 22:36:54,-23.545202,-46.636557,355030831
2293,35,2014-05-17 22:36:57,-23.545138,-46.636270,355030860
2294,1983,2014-05-17 22:36:58,-23.546297,-46.638233,355030831
2295,1984,2014-05-17 22:37:05,-23.544946,-46.636382,PE
2296,1988,2014-05-17 22:37:37,-23.546166,-46.638351,355030843
2297,1990,2014-05-17 22:37:49,-23.545035,-46.636271,355030874
2298,1986,2014-05-17 22:37:52,-23.546606,-46.636977,355030888
2299,1992,2014-05-17 22:38:23,-23.545143,-46.636512,355030843
2300,1993,2014-05-17 22:38:27,-23.547253,-46.636960,355030819
2301,1991,2014-05-17 22:38:30,-23.546282,-46.644721,355030869
2302,1989,2014-05-17 22:38:35,-23.544841,-46.636667,355030871
2303,1997,2014-05-17 22:38:40,-23.541595,-46.638469,355030894
2304,1996,2014-05-17 22:38:42,-23.544393,-46.636244,355030896
2305,1998,2014-05-17 22:38:53,-23.546838,-46.637026,355030848
2306,28,2014-05-17 22:38:59,-23.552658,-46.674491,355030869
2307,55,2014-05-17 22:39:05,-23.5810929,-46.8671669,3513009
2308,311,2014-05-17 22:39:09,-23.545118,-46.636810,355030860
2309,216,2014-05-17 22:39:12,-23.547411,-46.639998,355030890
2310,1999,2014-05-17 22:39:27,-23.546369,-46.637085,4126678
2311,2000,2014-05-17 22:39:40,-23.545579,-46.636616,355030862
2312,893,2014-05-17 22:39:45,-23.5488912,-46.6117335,355030880
2313,2001,2014-05-17 22:39:57,-23.545128,-46.636575,355030807
2314,2005,2014-05-17 22:40:35,-23.545200,-46.636539,355030849
2315,2002,2014-05-17 22:40:45,-23.544371,-46.636266,3513801
